id,name,student,task,time,randomness,data
3612,edit-program,3985,12.0,2017-11-23T07:31:14.815779Z,736207129,"{'task_session_id': 310, 'program': 'l'}"
3613,edit-program,3709,41.0,2017-11-23T07:31:15.213789Z,312547623,"{'task_session_id': 304, 'program': 'W{rr}'}"
3614,edit-program,3973,12.0,2017-11-23T07:31:15.489310Z,579068413,"{'task_session_id': 307, 'program': 'fl'}"
3615,edit-program,3982,6.0,2017-11-23T07:31:15.489965Z,228131388,"{'task_session_id': 312, 'program': 's'}"
3616,edit-program,3980,23.0,2017-11-23T07:31:15.506943Z,942321387,"{'task_session_id': 283, 'program': 'lfrr'}"
3617,edit-program,3976,49.0,2017-11-23T07:31:15.551640Z,663305028,"{'task_session_id': 315, 'program': 'r'}"
3618,edit-program,3972,57.0,2017-11-23T07:31:16.274717Z,465401806,"{'task_session_id': 298, 'program': 'R10{}'}"
3619,edit-program,3985,12.0,2017-11-23T07:31:17.052349Z,413056318,"{'task_session_id': 310, 'program': 'll'}"
3620,edit-program,3975,13.0,2017-11-23T07:31:17.457914Z,327809977,"{'task_session_id': 305, 'program': 'ffff'}"
3621,edit-program,3980,23.0,2017-11-23T07:31:17.520546Z,938914556,"{'task_session_id': 283, 'program': 'lfrrl'}"
3622,edit-program,3979,23.0,2017-11-23T07:31:18.118469Z,435683734,"{'task_session_id': 284, 'program': 'lsrrllf'}"
3623,run-program,3977,25.0,2017-11-23T07:31:18.172609Z,362920865,"{'task_session_id': 313, 'program': 'fff', 'correct': True}"
3624,edit-program,3976,49.0,2017-11-23T07:31:18.520797Z,674090543,"{'task_session_id': 315, 'program': 'rf'}"
3625,run-program,3986,6.0,2017-11-23T07:31:18.748883Z,55354126,"{'task_session_id': 308, 'program': 'srlslrsf', 'correct': False}"
3626,edit-program,3975,13.0,2017-11-23T07:31:18.931396Z,973064302,"{'task_session_id': 305, 'program': 'R2{}ffff'}"
3627,edit-program,3978,8.0,2017-11-23T07:31:19.208833Z,3723360,"{'task_session_id': 314, 'program': 'rf'}"
3628,edit-program,3975,13.0,2017-11-23T07:31:19.788773Z,855729963,"{'task_session_id': 305, 'program': 'R2{}f'}"
3629,run-program,3974,13.0,2017-11-23T07:31:20.146735Z,377739443,"{'task_session_id': 309, 'program': 'R2{f}', 'correct': False}"
3630,edit-program,3971,6.0,2017-11-23T07:31:20.147847Z,483818336,"{'task_session_id': 280, 'program': 'slr'}"
3631,edit-program,3984,23.0,2017-11-23T07:31:20.156187Z,1037954018,"{'task_session_id': 311, 'program': 'fsss'}"
3632,edit-program,3983,26.0,2017-11-23T07:31:20.316564Z,623237749,"{'task_session_id': 257, 'program': 'frl'}"
3633,edit-program,3976,49.0,2017-11-23T07:31:20.318155Z,525983406,"{'task_session_id': 315, 'program': 'rff'}"
3634,edit-program,3975,13.0,2017-11-23T07:31:20.447558Z,1064361607,"{'task_session_id': 305, 'program': 'R2{fff}f'}"
3635,edit-program,3983,26.0,2017-11-23T07:31:21.324729Z,923381878,"{'task_session_id': 257, 'program': 'frlffrl'}"
3636,edit-program,3985,12.0,2017-11-23T07:31:21.370349Z,424993567,"{'task_session_id': 310, 'program': 'llf'}"
3637,edit-program,3975,13.0,2017-11-23T07:31:21.399071Z,984317065,"{'task_session_id': 305, 'program': 'R2{fff}'}"
3638,edit-program,3971,6.0,2017-11-23T07:31:21.406589Z,742469018,"{'task_session_id': 280, 'program': 's'}"
3639,edit-program,3980,23.0,2017-11-23T07:31:21.469232Z,909688316,"{'task_session_id': 283, 'program': 'lfrrll'}"
3640,edit-program,3972,57.0,2017-11-23T07:31:21.561696Z,858445163,"{'task_session_id': 298, 'program': ''}"
3641,edit-program,3982,6.0,2017-11-23T07:31:22.008792Z,386377610,"{'task_session_id': 312, 'program': 'sr'}"
3643,edit-program,3983,26.0,2017-11-23T07:31:22.011121Z,788433112,"{'task_session_id': 257, 'program': 'frl'}"
3642,edit-program,3978,8.0,2017-11-23T07:31:22.012277Z,624260614,"{'task_session_id': 314, 'program': 'rfs'}"
3644,edit-program,3971,6.0,2017-11-23T07:31:22.163879Z,507944500,"{'task_session_id': 280, 'program': 'slr'}"
3645,edit-program,3975,13.0,2017-11-23T07:31:22.309753Z,192286656,"{'task_session_id': 305, 'program': 'R2{ffff}'}"
3646,edit-program,3980,23.0,2017-11-23T07:31:22.792585Z,387965718,"{'task_session_id': 283, 'program': 'lfrrlls'}"
3647,edit-program,3971,6.0,2017-11-23T07:31:22.855912Z,460311149,"{'task_session_id': 280, 'program': 'sl'}"
3648,edit-program,3984,23.0,2017-11-23T07:31:22.858203Z,988975031,"{'task_session_id': 311, 'program': 'fssss'}"
3649,edit-program,3986,6.0,2017-11-23T07:31:22.871060Z,221495866,"{'task_session_id': 308, 'program': 'srlslrsff'}"
3650,edit-program,3971,6.0,2017-11-23T07:31:23.011947Z,931565416,"{'task_session_id': 280, 'program': 'srl'}"
3651,start-task,3977,51.0,2017-11-23T07:31:23.326364Z,525713096,{'task_session_id': 316}
3652,edit-program,3985,12.0,2017-11-23T07:31:23.682347Z,870458579,"{'task_session_id': 310, 'program': 'llff'}"
3653,run-program,3976,49.0,2017-11-23T07:31:23.891112Z,850605118,"{'task_session_id': 315, 'program': 'rff', 'correct': True}"
3654,run-program,3979,23.0,2017-11-23T07:31:24.133833Z,113830789,"{'task_session_id': 284, 'program': 'lsrrllf', 'correct': True}"
3655,edit-program,3978,8.0,2017-11-23T07:31:24.215718Z,170244178,"{'task_session_id': 314, 'program': 'rfss'}"
3656,edit-program,3972,57.0,2017-11-23T07:31:24.401935Z,646553053,"{'task_session_id': 298, 'program': 'f'}"
3657,edit-program,3982,6.0,2017-11-23T07:31:25.046636Z,288577137,"{'task_session_id': 312, 'program': 'srf'}"
3658,edit-program,3973,12.0,2017-11-23T07:31:25.223709Z,299737707,"{'task_session_id': 307, 'program': 'flf'}"
3659,edit-program,3709,41.0,2017-11-23T07:31:25.379787Z,984163100,"{'task_session_id': 304, 'program': 'W!b{rr}'}"
3660,edit-program,3977,51.0,2017-11-23T07:31:25.770801Z,106842511,"{'task_session_id': 316, 'program': 'f'}"
3661,start-task,3976,12.0,2017-11-23T07:31:25.788143Z,86990793,{'task_session_id': 317}
3662,run-program,3985,12.0,2017-11-23T07:31:26.350859Z,887312206,"{'task_session_id': 310, 'program': 'llff', 'correct': False}"
3663,edit-program,3973,12.0,2017-11-23T07:31:26.994884Z,59072531,"{'task_session_id': 307, 'program': 'flff'}"
3664,edit-program,3977,51.0,2017-11-23T07:31:27.124389Z,840099017,"{'task_session_id': 316, 'program': 'ff'}"
3665,run-program,3983,26.0,2017-11-23T07:31:27.614382Z,22753604,"{'task_session_id': 257, 'program': 'frl', 'correct': True}"
3666,edit-program,3978,8.0,2017-11-23T07:31:27.702257Z,107011689,"{'task_session_id': 314, 'program': 'rfssf'}"
3667,start-task,3979,31.0,2017-11-23T07:31:28.474883Z,840025261,{'task_session_id': 318}
3668,run-program,3980,23.0,2017-11-23T07:31:28.750120Z,649753165,"{'task_session_id': 283, 'program': 'lfrrlls', 'correct': False}"
3669,edit-program,3974,13.0,2017-11-23T07:31:28.999668Z,963965113,"{'task_session_id': 309, 'program': 'R4{f}'}"
3670,watch-instruction,3976,,2017-11-23T07:31:29.265724Z,10086466,{'instruction': 'object.wormhole'}
3671,run-program,3977,51.0,2017-11-23T07:31:29.369097Z,363912775,"{'task_session_id': 316, 'program': 'ff', 'correct': False}"
3672,edit-program,3972,57.0,2017-11-23T07:31:29.700885Z,23008777,"{'task_session_id': 298, 'program': 'ff'}"
3673,run-program,3986,6.0,2017-11-23T07:31:30.515850Z,1019370643,"{'task_session_id': 308, 'program': 'srlslrsff', 'correct': True}"
3674,edit-program,3973,12.0,2017-11-23T07:31:30.974731Z,609152992,"{'task_session_id': 307, 'program': 'flffs'}"
3675,edit-program,3985,12.0,2017-11-23T07:31:31.918003Z,705802526,"{'task_session_id': 310, 'program': 'l'}"
3676,edit-program,3977,51.0,2017-11-23T07:31:31.963629Z,1006239640,"{'task_session_id': 316, 'program': 'f'}"
3677,edit-program,3972,57.0,2017-11-23T07:31:32.037004Z,600895582,"{'task_session_id': 298, 'program': 'ffr'}"
3678,run-program,3978,8.0,2017-11-23T07:31:32.128371Z,963323,"{'task_session_id': 314, 'program': 'rfssf', 'correct': True}"
3679,start-task,3983,25.0,2017-11-23T07:31:32.541033Z,987816737,{'task_session_id': 319}
3680,run-program,3974,13.0,2017-11-23T07:31:33.121840Z,875562547,"{'task_session_id': 309, 'program': 'R4{f}', 'correct': False}"
3681,start-task,3986,14.0,2017-11-23T07:31:33.173190Z,370826817,{'task_session_id': 320}
3682,edit-program,3709,41.0,2017-11-23T07:31:33.269010Z,945041808,"{'task_session_id': 304, 'program': 'W!g{rr}'}"
3683,edit-program,3979,31.0,2017-11-23T07:31:33.441501Z,84472597,"{'task_session_id': 318, 'program': 'r'}"
3684,edit-program,3971,6.0,2017-11-23T07:31:33.744482Z,192975914,"{'task_session_id': 280, 'program': 'srls'}"
3685,edit-program,3984,23.0,2017-11-23T07:31:34.224626Z,718512200,"{'task_session_id': 311, 'program': 'rssss'}"
3686,edit-program,3973,12.0,2017-11-23T07:31:34.329938Z,1035755180,"{'task_session_id': 307, 'program': 'flffsf'}"
3687,run-program,3977,51.0,2017-11-23T07:31:34.561643Z,20669487,"{'task_session_id': 316, 'program': 'f', 'correct': True}"
3688,edit-program,3985,12.0,2017-11-23T07:31:34.871922Z,61611936,"{'task_session_id': 310, 'program': ''}"
3689,edit-program,3979,31.0,2017-11-23T07:31:35.095988Z,432094251,"{'task_session_id': 318, 'program': 'rr'}"
3690,edit-program,3976,12.0,2017-11-23T07:31:35.796961Z,29721167,"{'task_session_id': 317, 'program': 'r'}"
3691,edit-program,3982,6.0,2017-11-23T07:31:35.957641Z,654710928,"{'task_session_id': 312, 'program': 'srfl'}"
3692,edit-program,3973,12.0,2017-11-23T07:31:36.016714Z,1071764037,"{'task_session_id': 307, 'program': 'flffsff'}"
3693,edit-program,3979,31.0,2017-11-23T07:31:36.169183Z,393796837,"{'task_session_id': 318, 'program': 'rrf'}"
3694,start-task,3978,13.0,2017-11-23T07:31:36.618530Z,436494741,{'task_session_id': 321}
3695,edit-program,3972,57.0,2017-11-23T07:31:36.643857Z,652888882,"{'task_session_id': 298, 'program': 'ffrf'}"
3696,edit-program,3983,25.0,2017-11-23T07:31:36.729568Z,685809945,"{'task_session_id': 319, 'program': 'f'}"
3697,start-task,3977,14.0,2017-11-23T07:31:36.879574Z,689381871,{'task_session_id': 322}
3698,run-program,3975,13.0,2017-11-23T07:31:37.116352Z,412775668,"{'task_session_id': 305, 'program': 'R2{ffff}', 'correct': False}"
3699,edit-program,3979,31.0,2017-11-23T07:31:37.359765Z,658320013,"{'task_session_id': 318, 'program': 'rrff'}"
3700,edit-program,3985,12.0,2017-11-23T07:31:37.680232Z,183617280,"{'task_session_id': 310, 'program': 'r'}"
3701,edit-program,3976,12.0,2017-11-23T07:31:38.097071Z,395165391,"{'task_session_id': 317, 'program': 'rl'}"
3702,edit-program,3972,57.0,2017-11-23T07:31:38.489554Z,3694221,"{'task_session_id': 298, 'program': 'ffrff'}"
3703,run-program,3973,12.0,2017-11-23T07:31:39.078910Z,419795815,"{'task_session_id': 307, 'program': 'flffsff', 'correct': False}"
3704,edit-program,3983,25.0,2017-11-23T07:31:39.094192Z,952739327,"{'task_session_id': 319, 'program': 'ff'}"
3705,edit-program,3976,12.0,2017-11-23T07:31:39.703804Z,1018339661,"{'task_session_id': 317, 'program': 'rlr'}"
3706,edit-program,3972,57.0,2017-11-23T07:31:40.253777Z,808068281,"{'task_session_id': 298, 'program': 'ffrffr'}"
3707,edit-program,3985,12.0,2017-11-23T07:31:40.572893Z,760857202,"{'task_session_id': 310, 'program': 'rr'}"
3708,edit-program,3976,12.0,2017-11-23T07:31:40.980077Z,527604015,"{'task_session_id': 317, 'program': 'rlrr'}"
3709,run-program,3979,31.0,2017-11-23T07:31:41.088187Z,756331830,"{'task_session_id': 318, 'program': 'rrff', 'correct': True}"
3710,edit-program,3983,25.0,2017-11-23T07:31:41.286303Z,318853042,"{'task_session_id': 319, 'program': 'fff'}"
3711,edit-program,3985,12.0,2017-11-23T07:31:41.840386Z,419226025,"{'task_session_id': 310, 'program': 'rrf'}"
3712,watch-instruction,3977,,2017-11-23T07:31:42.165273Z,270658984,{'instruction': 'block.shoot'}
3713,start-task,3979,49.0,2017-11-23T07:31:43.033102Z,401238355,{'task_session_id': 323}
3714,run-program,3976,12.0,2017-11-23T07:31:43.412613Z,688044215,"{'task_session_id': 317, 'program': 'rlrr', 'correct': False}"
3715,watch-instruction,3978,,2017-11-23T07:31:43.590689Z,185645694,{'instruction': 'object.wormhole'}
3716,edit-program,3971,6.0,2017-11-23T07:31:43.596951Z,239715707,"{'task_session_id': 280, 'program': 'srlsl'}"
3717,edit-program,3985,12.0,2017-11-23T07:31:43.684680Z,786193362,"{'task_session_id': 310, 'program': 'rrff'}"
3718,edit-program,3980,23.0,2017-11-23T07:31:44.008340Z,680949538,"{'task_session_id': 283, 'program': ''}"
3719,run-program,3983,25.0,2017-11-23T07:31:44.471130Z,386629879,"{'task_session_id': 319, 'program': 'fff', 'correct': True}"
3720,edit-program,3984,23.0,2017-11-23T07:31:44.866070Z,172775917,"{'task_session_id': 311, 'program': 'rsssss'}"
3721,edit-program,3977,14.0,2017-11-23T07:31:44.885927Z,806803100,"{'task_session_id': 322, 'program': 's'}"
3722,edit-program,3974,13.0,2017-11-23T07:31:45.419159Z,352856245,"{'task_session_id': 309, 'program': 'R10{f}'}"
3723,edit-program,3709,41.0,2017-11-23T07:31:45.937425Z,697481448,"{'task_session_id': 304, 'program': 'W!g{rr}f'}"
3724,edit-program,3982,6.0,2017-11-23T07:31:46.012710Z,78048545,"{'task_session_id': 312, 'program': 'srfll'}"
3725,edit-program,3980,23.0,2017-11-23T07:31:46.496549Z,454576996,"{'task_session_id': 283, 'program': 'lfrrlls'}"
3726,edit-program,3976,12.0,2017-11-23T07:31:46.702040Z,878756863,"{'task_session_id': 317, 'program': 'r'}"
3727,edit-program,3984,23.0,2017-11-23T07:31:47.178862Z,374807999,"{'task_session_id': 311, 'program': 'rsssssf'}"
3728,edit-program,3971,6.0,2017-11-23T07:31:47.465048Z,905623865,"{'task_session_id': 280, 'program': 'srlslr'}"
3729,edit-program,3976,12.0,2017-11-23T07:31:47.645343Z,1054313515,"{'task_session_id': 317, 'program': 'rlrr'}"
3730,edit-program,3974,13.0,2017-11-23T07:31:47.682846Z,90430163,"{'task_session_id': 309, 'program': 'R10{f}f'}"
3731,run-program,3985,12.0,2017-11-23T07:31:47.763363Z,676853825,"{'task_session_id': 310, 'program': 'rrff', 'correct': True}"
3732,edit-program,3973,12.0,2017-11-23T07:31:48.293654Z,1028547200,"{'task_session_id': 307, 'program': ''}"
3733,edit-program,3977,14.0,2017-11-23T07:31:49.145556Z,485059647,"{'task_session_id': 322, 'program': 'sf'}"
3734,edit-program,3976,12.0,2017-11-23T07:31:49.809887Z,490398263,"{'task_session_id': 317, 'program': 'rrrr'}"
3735,edit-program,3971,6.0,2017-11-23T07:31:50.123406Z,250348474,"{'task_session_id': 280, 'program': 'srlslrs'}"
3736,watch-instruction,3978,,2017-11-23T07:31:50.157152Z,743918868,{'instruction': 'length-limit'}
3737,edit-program,3974,13.0,2017-11-23T07:31:50.332114Z,688952520,"{'task_session_id': 309, 'program': 'R10{f}ff'}"
3738,edit-program,3977,14.0,2017-11-23T07:31:50.356376Z,772540344,"{'task_session_id': 322, 'program': 'sff'}"
3739,start-task,3985,49.0,2017-11-23T07:31:50.781636Z,50770624,{'task_session_id': 324}
3740,run-program,3979,49.0,2017-11-23T07:31:51.192398Z,446266790,"{'task_session_id': 323, 'program': '', 'correct': False}"
3741,edit-program,3973,12.0,2017-11-23T07:31:51.318099Z,763474072,"{'task_session_id': 307, 'program': 'f'}"
3742,run-program,3980,23.0,2017-11-23T07:31:51.591070Z,148569327,"{'task_session_id': 283, 'program': 'lfrrlls', 'correct': False}"
3743,run-program,3984,23.0,2017-11-23T07:31:52.441774Z,494773503,"{'task_session_id': 311, 'program': 'rsssssf', 'correct': False}"
3744,run-program,3709,41.0,2017-11-23T07:31:52.748984Z,617754387,"{'task_session_id': 304, 'program': 'W!g{rr}f', 'correct': False}"
3745,run-program,3979,49.0,2017-11-23T07:31:52.830270Z,654072406,"{'task_session_id': 323, 'program': '', 'correct': False}"
3746,run-program,3977,14.0,2017-11-23T07:31:53.137441Z,402333249,"{'task_session_id': 322, 'program': 'sff', 'correct': False}"
3747,edit-program,3973,12.0,2017-11-23T07:31:53.210063Z,213025367,"{'task_session_id': 307, 'program': 'ff'}"
3748,run-program,3976,12.0,2017-11-23T07:31:53.686469Z,1056099849,"{'task_session_id': 317, 'program': 'rrrr', 'correct': True}"
3749,edit-program,3979,49.0,2017-11-23T07:31:54.262808Z,638158890,"{'task_session_id': 323, 'program': 'rff'}"
3750,edit-program,3973,12.0,2017-11-23T07:31:54.399770Z,591030918,"{'task_session_id': 307, 'program': 'f'}"
3751,edit-program,3971,6.0,2017-11-23T07:31:54.600958Z,385746248,"{'task_session_id': 280, 'program': 'srlslrsf'}"
3752,edit-program,3977,14.0,2017-11-23T07:31:55.222847Z,174105584,"{'task_session_id': 322, 'program': 'sf'}"
3753,edit-program,3982,6.0,2017-11-23T07:31:55.309312Z,256319668,"{'task_session_id': 312, 'program': 'srfllf'}"
3754,edit-program,3973,12.0,2017-11-23T07:31:55.467475Z,361818535,"{'task_session_id': 307, 'program': ''}"
3755,edit-program,3985,49.0,2017-11-23T07:31:55.638303Z,442787705,"{'task_session_id': 324, 'program': 'r'}"
3756,start-task,3976,6.0,2017-11-23T07:31:55.686047Z,388862555,{'task_session_id': 325}
3757,edit-program,3983,2.0,2017-11-23T07:31:56.003208Z,806731345,"{'task_session_id': 253, 'program': 'l'}"
3758,edit-program,3986,14.0,2017-11-23T07:31:56.042911Z,509042159,"{'task_session_id': 320, 'program': 'f'}"
3759,watch-instruction,3978,,2017-11-23T07:31:56.101577Z,896957369,{'instruction': 'block.repeat'}
3760,run-program,3974,13.0,2017-11-23T07:31:56.423324Z,632790367,"{'task_session_id': 309, 'program': 'R10{f}ff', 'correct': False}"
3761,edit-program,3977,14.0,2017-11-23T07:31:56.885389Z,1033219402,"{'task_session_id': 322, 'program': 's'}"
3762,edit-program,3709,41.0,2017-11-23T07:31:56.978841Z,727481799,"{'task_session_id': 304, 'program': 'W!g{r}f'}"
3763,run-program,3979,49.0,2017-11-23T07:31:57.203785Z,332941868,"{'task_session_id': 323, 'program': 'rff', 'correct': True}"
3764,edit-program,3982,6.0,2017-11-23T07:31:58.131720Z,331538229,"{'task_session_id': 312, 'program': 'srfllff'}"
3765,edit-program,3984,23.0,2017-11-23T07:31:58.293015Z,122307700,"{'task_session_id': 311, 'program': 'rsssss'}"
3766,edit-program,3983,2.0,2017-11-23T07:31:58.491854Z,998485012,"{'task_session_id': 253, 'program': 'lr'}"
3767,edit-program,3973,12.0,2017-11-23T07:31:58.495073Z,324673534,"{'task_session_id': 307, 'program': 'r'}"
3768,edit-program,3985,49.0,2017-11-23T07:31:58.698852Z,402552282,"{'task_session_id': 324, 'program': 'rf'}"
3769,edit-program,3984,23.0,2017-11-23T07:31:59.557659Z,986149092,"{'task_session_id': 311, 'program': 'rssss'}"
3770,start-task,3979,12.0,2017-11-23T07:31:59.849421Z,345404141,{'task_session_id': 326}
3771,edit-program,3974,13.0,2017-11-23T07:32:00.147754Z,89014261,"{'task_session_id': 309, 'program': 'R10{f}f'}"
3772,edit-program,3985,49.0,2017-11-23T07:32:00.381072Z,387359951,"{'task_session_id': 324, 'program': 'rff'}"
3773,edit-program,3977,14.0,2017-11-23T07:32:00.434440Z,282602265,"{'task_session_id': 322, 'program': 'ss'}"
3774,edit-program,3974,13.0,2017-11-23T07:32:00.744411Z,548143728,"{'task_session_id': 309, 'program': 'R10{f}'}"
3775,edit-program,3986,14.0,2017-11-23T07:32:00.756091Z,291876957,"{'task_session_id': 320, 'program': 'fr'}"
3776,edit-program,3976,6.0,2017-11-23T07:32:00.906504Z,337203234,"{'task_session_id': 325, 'program': 'f'}"
3777,edit-program,3984,23.0,2017-11-23T07:32:01.415122Z,1051501980,"{'task_session_id': 311, 'program': 'rsss'}"
3778,watch-instruction,3979,,2017-11-23T07:32:01.471173Z,24761900,{'instruction': 'object.wormhole'}
3779,edit-program,3973,12.0,2017-11-23T07:32:02.142049Z,859438981,"{'task_session_id': 307, 'program': 'rrff'}"
3780,edit-program,3978,13.0,2017-11-23T07:32:02.166984Z,684028117,"{'task_session_id': 321, 'program': 'R2{}'}"
3781,edit-program,3984,23.0,2017-11-23T07:32:02.221594Z,669543872,"{'task_session_id': 311, 'program': 'rs'}"
3782,edit-program,3983,2.0,2017-11-23T07:32:02.685140Z,305864075,"{'task_session_id': 253, 'program': 'lrf'}"
3783,edit-program,3984,23.0,2017-11-23T07:32:02.702507Z,391161136,"{'task_session_id': 311, 'program': ''}"
3784,edit-program,3986,14.0,2017-11-23T07:32:03.172948Z,838370352,"{'task_session_id': 320, 'program': 'frl'}"
