id,student,task,solved,start,end,time_spent
1723,8633,73,True,2017-12-21T19:36:13.029128Z,2017-12-21T19:37:28.773867Z,75
1713,8633,86,True,2017-12-21T19:25:50.079918Z,2017-12-21T19:26:29.493833Z,39
1755,8684,49,False,2017-12-22T13:45:51.280383Z,2017-12-22T13:46:23.766893Z,32
1699,8678,1,True,2017-12-21T10:34:44.290511Z,2017-12-21T10:37:16.619252Z,152
1732,8676,76,True,2017-12-22T12:26:41.275567Z,2017-12-22T12:28:00.765397Z,79
1706,8680,79,False,2017-12-21T13:09:26.648592Z,2017-12-21T13:11:34.603562Z,127
1714,8633,67,True,2017-12-21T19:26:37.704471Z,2017-12-21T19:26:54.078211Z,16
1708,8633,62,False,2017-12-21T18:51:33.161983Z,2017-12-21T18:51:33.162001Z,0
1746,8676,26,True,2017-12-22T12:36:31.350031Z,2017-12-22T12:36:57.476391Z,26
1719,8633,71,True,2017-12-21T19:31:29.050251Z,2017-12-21T19:32:16.420278Z,47
1720,8633,38,False,2017-12-21T19:32:28.883111Z,2017-12-21T19:32:28.883121Z,0
1707,8681,26,True,2017-12-21T18:51:18.429453Z,2017-12-21T18:52:26.626221Z,68
1736,8633,85,False,2017-12-22T12:29:46.436038Z,2017-12-22T12:32:57.406848Z,190
1715,8633,66,True,2017-12-21T19:27:00.563119Z,2017-12-21T19:27:44.856286Z,44
1738,8676,17,True,2017-12-22T12:32:13.400603Z,2017-12-22T12:32:58.915038Z,45
1728,8633,81,False,2017-12-21T19:48:47.276385Z,2017-12-21T19:50:28.062361Z,100
1733,8676,70,True,2017-12-22T12:28:26.124689Z,2017-12-22T12:28:59.996612Z,33
1724,8633,63,True,2017-12-21T19:37:40.215536Z,2017-12-21T19:40:00.484436Z,140
1751,8633,75,True,2017-12-22T12:54:46.216911Z,2017-12-22T12:57:25.509113Z,159
1734,8676,25,True,2017-12-22T12:29:08.784709Z,2017-12-22T12:29:18.088088Z,9
1729,8682,2,True,2017-12-22T08:28:02.372353Z,2017-12-22T08:29:31.826055Z,89
1747,8676,3,True,2017-12-22T12:37:22.956105Z,2017-12-22T12:37:50.460857Z,27
1748,8676,59,False,2017-12-22T12:37:55.047442Z,2017-12-22T12:37:55.047468Z,0
1761,8637,49,False,2017-12-23T05:48:32.617526Z,2017-12-23T05:48:32.617544Z,0
1740,8676,11,True,2017-12-22T12:33:21.734985Z,2017-12-22T12:33:51.332524Z,29
1739,8633,83,True,2017-12-22T12:33:12.419928Z,2017-12-22T12:34:00.466146Z,48
1762,8685,49,True,2017-12-23T09:59:05.612843Z,2017-12-23T10:00:12.659352Z,67
1756,8636,26,True,2017-12-22T14:04:34.317458Z,2017-12-22T14:04:43.461646Z,9
1741,8676,50,True,2017-12-22T12:33:56.511998Z,2017-12-22T12:34:59.824819Z,63
1749,8633,65,False,2017-12-22T12:43:54.459500Z,2017-12-22T12:49:40.972947Z,346
1759,8642,37,True,2017-12-22T19:50:49.147200Z,2017-12-22T19:54:14.835321Z,205
1757,8636,13,True,2017-12-22T14:05:22.479690Z,2017-12-22T14:06:10.863949Z,48
1752,8633,80,True,2017-12-22T12:57:48.973497Z,2017-12-22T13:02:04.581870Z,255
1753,8633,33,False,2017-12-22T13:02:46.954283Z,2017-12-22T13:02:46.954299Z,0
1754,8633,74,False,2017-12-22T13:04:10.620921Z,2017-12-22T13:04:10.620939Z,0
1758,8642,52,True,2017-12-22T19:38:21.477706Z,2017-12-22T19:48:22.377803Z,600
1760,8642,32,False,2017-12-22T19:54:22.261100Z,2017-12-22T20:08:26.480153Z,844
1763,8685,14,True,2017-12-23T10:00:22.646069Z,2017-12-23T10:01:47.187511Z,84
1764,8685,8,True,2017-12-23T10:01:53.588746Z,2017-12-23T10:02:28.327537Z,34
1766,8685,79,False,2017-12-23T10:03:04.274519Z,2017-12-23T10:06:04.734523Z,180
1767,8600,34,False,2017-12-23T12:36:25.424256Z,2017-12-23T12:39:12.261471Z,166
1768,8686,67,True,2017-12-23T12:58:19.147476Z,2017-12-23T12:59:12.237691Z,53
1769,8687,2,False,2017-12-23T13:12:24.025624Z,2017-12-23T13:13:32.374918Z,68
1771,8688,67,False,2017-12-23T14:29:30.028835Z,2017-12-23T14:31:10.976359Z,100
1772,8689,31,False,2017-12-23T17:02:58.515136Z,2017-12-23T17:04:42.559121Z,104
1773,8675,18,True,2017-12-24T06:50:52.721068Z,2017-12-24T06:54:46.110700Z,233
1774,8675,76,True,2017-12-24T06:55:00.045463Z,2017-12-24T06:58:58.656072Z,238
1775,8675,84,True,2017-12-24T06:59:02.415730Z,2017-12-24T07:03:53.940786Z,291
1776,8675,21,True,2017-12-24T07:04:00.028297Z,2017-12-24T07:05:06.232352Z,66
1777,8675,69,True,2017-12-24T07:05:09.828317Z,2017-12-24T07:09:10.661899Z,240
1778,8675,41,True,2017-12-24T07:09:16.039143Z,2017-12-24T07:10:20.247967Z,64
1779,8675,38,False,2017-12-24T07:10:29.830340Z,2017-12-24T07:22:00.024185Z,690
1770,8677,23,False,2017-12-23T13:14:28.586951Z,2017-12-25T00:20:24.732032Z,126356
1791,8693,79,False,2017-12-28T22:26:15.046744Z,2017-12-28T22:30:10.516061Z,235
1796,8694,79,True,2017-12-29T11:11:20.826315Z,2017-12-29T11:14:45.758320Z,204
1780,8677,14,False,2017-12-25T00:21:10.535548Z,2017-12-25T13:38:31.061283Z,47840
1803,8694,86,True,2017-12-29T11:33:32.344665Z,2017-12-29T11:34:00.418858Z,28
1781,8690,44,True,2017-12-25T16:22:04.894401Z,2017-12-25T16:23:11.599242Z,66
1782,8690,51,True,2017-12-25T16:23:16.225441Z,2017-12-25T16:23:24.243109Z,8
1804,8694,3,True,2017-12-29T11:34:40.645217Z,2017-12-29T11:35:12.020299Z,31
1783,8690,12,True,2017-12-25T16:23:29.125444Z,2017-12-25T16:24:07.492467Z,38
1805,8694,47,False,2017-12-29T11:35:19.120438Z,2017-12-29T11:35:54.547778Z,35
1806,8696,66,False,2017-12-29T12:04:46.523624Z,2017-12-29T12:04:46.523650Z,0
1807,8637,49,True,2017-12-29T19:56:39.524493Z,2017-12-29T19:56:52.755130Z,13
1798,8694,8,True,2017-12-29T11:18:05.577116Z,2017-12-29T11:18:43.608217Z,38
1784,8690,79,False,2017-12-25T16:24:12.199054Z,2017-12-25T16:25:36.227974Z,84
1785,8691,2,False,2017-12-26T20:43:41.493575Z,2017-12-26T20:43:41.493603Z,0
1786,8692,2,False,2017-12-27T07:10:41.773577Z,2017-12-27T07:11:20.485691Z,38
1787,8633,62,False,2017-12-28T11:09:03.396976Z,2017-12-28T11:09:03.396996Z,0
1797,8694,6,True,2017-12-29T11:14:49.182917Z,2017-12-29T11:19:48.386433Z,299
1799,8694,46,True,2017-12-29T11:19:55.768094Z,2017-12-29T11:26:45.004775Z,409
1788,8633,77,True,2017-12-28T11:22:42.061371Z,2017-12-29T09:19:52.441281Z,79030
1789,8693,67,True,2017-12-28T22:23:26.058717Z,2017-12-28T22:25:22.153455Z,116
1792,8633,40,False,2017-12-29T09:20:40.803980Z,2017-12-29T09:21:50.347953Z,69
1793,8633,33,False,2017-12-29T09:22:47.966079Z,2017-12-29T09:22:47.966090Z,0
1790,8693,86,True,2017-12-28T22:25:38.778217Z,2017-12-28T22:26:05.468685Z,26
1800,8694,21,True,2017-12-29T11:26:48.203415Z,2017-12-29T11:27:46.170989Z,57
1794,8694,44,True,2017-12-29T11:09:36.585977Z,2017-12-29T11:10:33.592476Z,57
1795,8694,26,True,2017-12-29T11:11:01.153506Z,2017-12-29T11:11:15.674378Z,14
1801,8694,18,True,2017-12-29T11:27:50.108638Z,2017-12-29T11:29:33.879208Z,103
1802,8694,41,True,2017-12-29T11:29:39.062362Z,2017-12-29T11:33:29.109295Z,230
